time,x,y,z,yaw,totalWeight,centroidCol,centroidRow,yawAngle
740036.0702378588,2.5987,0.0025,-0.8838,0.0000,0,80.0,60.0,0.0000
740036.0702378703,2.5987,0.0025,-0.8838,0.0000,0,80.0,60.0,0.0000
740036.0702378935,2.5987,0.0025,-0.8839,0.0000,0,80.0,60.0,0.0000
740036.0702379167,2.5987,0.0025,-0.8839,0.0000,0,80.0,60.0,0.0000
740036.0702381019,2.5987,0.0025,-0.8839,0.0000,0,80.0,60.0,0.0000
740036.0702381134,2.5987,0.0025,-0.8840,0.0000,0,80.0,60.0,0.0000
740036.0702381250,2.5987,0.0025,-0.8840,0.0000,0,80.0,60.0,0.0000
740036.0702381366,2.5987,0.0025,-0.8840,0.0000,0,80.0,60.0,0.0000
740036.0702384143,2.5988,0.0025,-0.8840,0.0000,0,80.0,60.0,0.0000
740036.0702384375,2.5988,0.0025,-0.8841,0.0000,0,80.0,60.0,0.0000
740036.0702384375,2.5988,0.0025,-0.8841,0.0000,0,80.0,60.0,0.0000
740036.0702384490,2.5988,0.0026,-0.8841,0.0000,0,80.0,60.0,0.0000
740036.0702386342,2.5988,0.0026,-0.8841,0.0000,0,80.0,60.0,0.0000
740036.0702386574,2.5988,0.0026,-0.8841,0.0000,0,80.0,60.0,0.0000
740036.0702386574,2.5989,0.0026,-0.8841,0.0000,0,80.0,60.0,0.0000
740036.0702386689,2.5989,0.0026,-0.8842,0.0000,0,80.0,60.0,0.0000
740036.0702388888,2.5989,0.0026,-0.8842,0.0000,0,80.0,60.0,0.0000
740036.0702389120,2.5989,0.0026,-0.8842,0.0000,0,80.0,60.0,0.0000
740036.0702389120,2.5989,0.0026,-0.8843,0.0000,0,80.0,60.0,0.0000
740036.0702389352,2.5989,0.0026,-0.8843,0.0000,0,80.0,60.0,0.0000
740036.0702391319,2.5989,0.0027,-0.8843,0.0000,0,80.0,60.0,0.0000
740036.0702391551,2.5989,0.0027,-0.8843,0.0000,0,80.0,60.0,0.0000
740036.0702391666,2.5989,0.0027,-0.8843,0.0000,0,80.0,60.0,0.0000
740036.0702391898,2.5990,0.0027,-0.8844,0.0000,0,80.0,60.0,0.0000
740036.0702393518,2.5990,0.0027,-0.8844,0.0000,0,80.0,60.0,0.0000
740036.0702393750,2.5990,0.0027,-0.8844,0.0000,0,80.0,60.0,0.0000
740036.0702393982,2.5990,0.0028,-0.8844,0.0001,0,80.0,60.0,0.0000
740036.0702393982,2.5990,0.0028,-0.8844,0.0000,0,80.0,60.0,0.0000
740036.0702395717,2.5991,0.0028,-0.8844,0.0000,0,80.0,60.0,0.0000
740036.0702395949,2.5991,0.0028,-0.8844,0.0000,0,80.0,60.0,0.0000
740036.0702396064,2.5991,0.0029,-0.8844,0.0000,0,80.0,60.0,0.0000
740036.0702396296,2.5991,0.0029,-0.8845,0.0000,0,80.0,60.0,0.0000
740036.0702400116,2.5992,0.0029,-0.8845,0.0000,0,80.0,60.0,0.0000
740036.0702400347,2.5992,0.0029,-0.8845,0.0000,0,80.0,60.0,0.0000
740036.0702400462,2.5992,0.0029,-0.8845,0.0000,0,80.0,60.0,0.0000
740036.0702400579,2.5992,0.0030,-0.8845,0.0000,0,80.0,60.0,0.0000
740036.0702402662,2.5992,0.0030,-0.8845,0.0000,0,80.0,60.0,0.0000
740036.0702402778,2.5993,0.0030,-0.8846,0.0000,0,80.0,60.0,0.0000
740036.0702403010,2.5993,0.0030,-0.8846,0.0000,0,80.0,60.0,0.0000
740036.0702403125,2.5993,0.0030,-0.8846,0.0000,0,80.0,60.0,0.0000
740036.0702404977,2.5993,0.0031,-0.8846,0.0000,0,80.0,60.0,0.0000
740036.0702405092,2.5994,0.0031,-0.8847,0.0000,0,80.0,60.0,0.0000
740036.0702405324,2.5994,0.0031,-0.8847,0.0000,0,80.0,60.0,0.0000
740036.0702405324,2.5994,0.0031,-0.8847,-0.0000,0,80.0,60.0,0.0000
740036.0702407408,2.5994,0.0031,-0.8848,0.0000,0,80.0,60.0,0.0000
740036.0702407638,2.5994,0.0031,-0.8849,0.0000,0,80.0,60.0,0.0000
740036.0702407986,2.5994,0.0031,-0.8849,0.0000,0,80.0,60.0,0.0000
740036.0702408218,2.5994,0.0032,-0.8850,0.0000,0,80.0,60.0,0.0000
740036.0702411921,2.5995,0.0032,-0.8850,0.0000,0,80.0,60.0,0.0000
740036.0702412036,2.5995,0.0032,-0.8851,0.0000,0,80.0,60.0,0.0000
740036.0702412268,2.5995,0.0032,-0.8851,0.0000,0,80.0,60.0,0.0000
740036.0702412500,2.5995,0.0032,-0.8852,0.0000,0,80.0,60.0,0.0000
740036.0702414699,2.5995,0.0032,-0.8852,-0.0000,0,80.0,60.0,0.0000
740036.0702414931,2.5996,0.0032,-0.8853,-0.0000,0,80.0,60.0,0.0000
740036.0702415046,2.5996,0.0032,-0.8853,-0.0000,0,80.0,60.0,0.0000
740036.0702415162,2.5996,0.0032,-0.8854,-0.0000,0,80.0,60.0,0.0000
740036.0702417245,2.5996,0.0032,-0.8855,-0.0000,0,80.0,60.0,0.0000
740036.0702417477,2.5996,0.0032,-0.8856,-0.0000,0,80.0,60.0,0.0000
740036.0702417593,2.5996,0.0032,-0.8857,-0.0000,0,80.0,60.0,0.0000
740036.0702417825,2.5996,0.0032,-0.8857,-0.0000,0,80.0,60.0,0.0000
740036.0702420139,2.5996,0.0032,-0.8858,-0.0000,0,80.0,60.0,0.0000
740036.0702420602,2.5996,0.0032,-0.8859,-0.0000,0,80.0,60.0,0.0000
740036.0702420833,2.5996,0.0032,-0.8860,-0.0000,0,80.0,60.0,0.0000
740036.0702421064,2.5996,0.0032,-0.8861,-0.0000,0,80.0,60.0,0.0000
740036.0702423148,2.5996,0.0032,-0.8862,-0.0000,0,80.0,60.0,0.0000
740036.0702423380,2.5996,0.0032,-0.8863,-0.0000,0,80.0,60.0,0.0000
740036.0702423612,2.5996,0.0032,-0.8864,-0.0000,0,80.0,60.0,0.0000
740036.0702423727,2.5996,0.0032,-0.8865,-0.0000,0,80.0,60.0,0.0000
740036.0702426041,2.5996,0.0032,-0.8866,-0.0000,0,80.0,60.0,0.0000
740036.0702426273,2.5996,0.0032,-0.8867,-0.0000,0,80.0,60.0,0.0000
740036.0702426389,2.5996,0.0032,-0.8868,-0.0000,0,80.0,60.0,0.0000
740036.0702426505,2.5996,0.0032,-0.8869,0.0000,0,80.0,60.0,0.0000
740036.0702429051,2.5996,0.0032,-0.8870,0.0000,0,80.0,60.0,0.0000
740036.0702433449,2.5996,0.0032,-0.8870,0.0000,0,80.0,60.0,0.0000
740036.0702433565,2.5996,0.0032,-0.8871,0.0000,0,80.0,60.0,0.0000
740036.0702433680,2.5996,0.0032,-0.8872,-0.0000,0,80.0,60.0,0.0000
740036.0702436921,2.5997,0.0032,-0.8873,-0.0000,0,80.0,60.0,0.0000
740036.0702437037,2.5997,0.0032,-0.8874,-0.0000,0,80.0,60.0,0.0000
740036.0702437268,2.5997,0.0032,-0.8875,-0.0000,0,80.0,60.0,0.0000
740036.0702437615,2.5997,0.0032,-0.8876,-0.0000,0,80.0,60.0,0.0000
740036.0702440625,2.5997,0.0032,-0.8877,-0.0000,0,80.0,60.0,0.0000
740036.0702440973,2.5997,0.0031,-0.8878,-0.0000,0,80.0,60.0,0.0000
740036.0702441435,2.5997,0.0031,-0.8879,-0.0000,0,80.0,60.0,0.0000
740036.0702441898,2.5997,0.0031,-0.8880,-0.0000,0,80.0,60.0,0.0000
740036.0702445833,2.5997,0.0031,-0.8881,-0.0000,0,80.0,60.0,0.0000
740036.0702446065,2.5997,0.0031,-0.8883,-0.0000,0,80.0,60.0,0.0000
740036.0702446296,2.5997,0.0031,-0.8884,-0.0000,0,80.0,60.0,0.0000
740036.0702446296,2.5997,0.0031,-0.8885,-0.0000,0,80.0,60.0,0.0000
740036.0702449653,2.5997,0.0031,-0.8886,-0.0000,0,80.0,60.0,0.0000
740036.0702449769,2.5997,0.0031,-0.8887,-0.0000,0,80.0,60.0,0.0000
740036.0702449884,2.5997,0.0031,-0.8888,-0.0000,0,80.0,60.0,0.0000
740036.0702450000,2.5997,0.0031,-0.8889,-0.0000,0,80.0,60.0,0.0000
740036.0702452199,2.5997,0.0031,-0.8889,-0.0000,0,80.0,60.0,0.0000
740036.0702452430,2.5997,0.0030,-0.8890,-0.0000,0,80.0,60.0,0.0000
740036.0702452547,2.5997,0.0030,-0.8891,-0.0000,0,80.0,60.0,0.0000
740036.0702452662,2.5997,0.0030,-0.8892,-0.0000,0,80.0,60.0,0.0000
740036.0702455093,2.5997,0.0030,-0.8893,-0.0001,0,80.0,60.0,0.0000
740036.0702455324,2.5997,0.0030,-0.8895,-0.0000,0,80.0,60.0,0.0000
740036.0702455440,2.5997,0.0030,-0.8896,-0.0000,0,80.0,60.0,0.0000
740036.0702455556,2.5997,0.0030,-0.8897,-0.0000,0,80.0,60.0,0.0000
740036.0702457175,2.5997,0.0029,-0.8898,-0.0000,0,80.0,60.0,0.0000
740036.0702457407,2.5997,0.0029,-0.8899,0.0000,0,80.0,60.0,0.0000
740036.0702457407,2.5997,0.0029,-0.8900,-0.0000,0,80.0,60.0,0.0000
740036.0702457639,2.5997,0.0029,-0.8901,-0.0000,0,80.0,60.0,0.0000
740036.0702459954,2.5997,0.0029,-0.8902,-0.0000,0,80.0,60.0,0.0000
740036.0702460069,2.5997,0.0029,-0.8903,-0.0000,0,80.0,60.0,0.0000
740036.0702460185,2.5997,0.0029,-0.8904,-0.0000,0,80.0,60.0,0.0000
740036.0702460301,2.5997,0.0029,-0.8905,-0.0000,0,80.0,60.0,0.0000
740036.0702462037,2.5997,0.0029,-0.8905,-0.0000,0,80.0,60.0,0.0000
740036.0702462269,2.5997,0.0029,-0.8906,-0.0000,0,80.0,60.0,0.0000
740036.0702464931,2.5997,0.0029,-0.8907,-0.0000,0,80.0,60.0,0.0000
740036.0702465163,2.5997,0.0029,-0.8908,-0.0000,0,80.0,60.0,0.0000
740036.0702467940,2.5998,0.0029,-0.8909,-0.0000,0,80.0,60.0,0.0000
740036.0702468171,2.5998,0.0028,-0.8910,-0.0000,0,80.0,60.0,0.0000
740036.0702468287,2.5998,0.0028,-0.8911,-0.0000,0,80.0,60.0,0.0000
740036.0702468402,2.5998,0.0028,-0.8912,-0.0000,0,80.0,60.0,0.0000
740036.0702470718,2.5998,0.0028,-0.8913,-0.0000,0,80.0,60.0,0.0000
740036.0702470950,2.5998,0.0028,-0.8914,-0.0000,0,80.0,60.0,0.0000
740036.0702471297,2.5998,0.0028,-0.8915,-0.0000,0,80.0,60.0,0.0000
740036.0702471528,2.5998,0.0028,-0.8916,-0.0000,0,80.0,60.0,0.0000
740036.0702473727,2.5998,0.0028,-0.8917,-0.0000,0,80.0,60.0,0.0000
740036.0702473843,2.5998,0.0027,-0.8918,-0.0000,0,80.0,60.0,0.0000
740036.0702473958,2.5998,0.0027,-0.8919,-0.0000,0,80.0,60.0,0.0000
740036.0702474189,2.5998,0.0027,-0.8920,-0.0000,0,80.0,60.0,0.0000
740036.0702475926,2.5998,0.0027,-0.8921,-0.0000,0,80.0,60.0,0.0000
740036.0702476157,2.5998,0.0027,-0.8922,-0.0000,0,80.0,60.0,0.0000
740036.0702476273,2.5998,0.0027,-0.8923,-0.0000,0,80.0,60.0,0.0000
740036.0702476620,2.5998,0.0026,-0.8923,-0.0000,0,80.0,60.0,0.0000
740036.0702480093,2.5998,0.0026,-0.8924,-0.0000,0,80.0,60.0,0.0000
740036.0702480325,2.5998,0.0026,-0.8925,-0.0000,0,80.0,60.0,0.0000
740036.0702480325,2.5998,0.0026,-0.8926,-0.0000,0,80.0,60.0,0.0000
740036.0702480440,2.5998,0.0026,-0.8927,-0.0000,0,80.0,60.0,0.0000
740036.0702483102,2.5998,0.0026,-0.8928,-0.0000,0,80.0,60.0,0.0000
740036.0702483334,2.5998,0.0026,-0.8928,-0.0000,0,80.0,60.0,0.0000
740036.0702483449,2.5998,0.0026,-0.8929,-0.0000,0,80.0,60.0,0.0000
740036.0702483449,2.5998,0.0026,-0.8930,-0.0000,0,80.0,60.0,0.0000
740036.0702485185,2.5998,0.0025,-0.8931,-0.0000,0,80.0,60.0,0.0000
740036.0702485301,2.5998,0.0025,-0.8931,0.0000,0,80.0,60.0,0.0000
740036.0702485417,2.5998,0.0025,-0.8932,0.0000,0,80.0,60.0,0.0000
740036.0702485533,2.5998,0.0025,-0.8932,0.0000,0,80.0,60.0,0.0000
740036.0702487384,2.5998,0.0025,-0.8933,0.0000,0,80.0,60.0,0.0000
740036.0702487616,2.5999,0.0025,-0.8933,0.0000,0,80.0,60.0,0.0000
740036.0702487732,2.5999,0.0026,-0.8934,0.0000,0,80.0,60.0,0.0000
740036.0702487847,2.5999,0.0026,-0.8934,0.0000,0,80.0,60.0,0.0000
740036.0702489583,2.5999,0.0026,-0.8934,0.0000,0,80.0,60.0,0.0000
740036.0702489699,2.6000,0.0026,-0.8935,-0.0000,0,80.0,60.0,0.0000
740036.0702489931,2.6000,0.0026,-0.8935,-0.0000,0,80.0,60.0,0.0000
740036.0702490046,2.6000,0.0026,-0.8936,-0.0000,0,80.0,60.0,0.0000
740036.0702491899,2.6000,0.0026,-0.8936,-0.0000,0,80.0,60.0,0.0000
740036.0702492129,2.6000,0.0026,-0.8937,-0.0000,0,80.0,60.0,0.0000
740036.0702492361,2.6000,0.0026,-0.8937,-0.0000,0,80.0,60.0,0.0000
740036.0702492361,2.6000,0.0025,-0.8938,-0.0000,0,80.0,60.0,0.0000
740036.0702496991,2.6000,0.0025,-0.8938,-0.0000,0,80.0,60.0,0.0000
740036.0702497222,2.6000,0.0025,-0.8939,-0.0000,0,80.0,60.0,0.0000
740036.0702497337,2.6000,0.0025,-0.8940,-0.0000,0,80.0,60.0,0.0000
740036.0702497454,2.6000,0.0025,-0.8940,-0.0000,0,80.0,60.0,0.0000
740036.0702499885,2.6000,0.0025,-0.8941,-0.0000,0,80.0,60.0,0.0000
740036.0702500116,2.6000,0.0024,-0.8942,-0.0000,0,80.0,60.0,0.0000
740036.0702500232,2.6000,0.0024,-0.8942,-0.0000,0,80.0,60.0,0.0000
740036.0702500232,2.6000,0.0024,-0.8943,-0.0000,0,80.0,60.0,0.0000
740036.0702502314,2.6000,0.0024,-0.8944,-0.0000,0,80.0,60.0,0.0000
740036.0702502546,2.6000,0.0024,-0.8944,-0.0000,0,80.0,60.0,0.0000
740036.0702502546,2.6001,0.0024,-0.8944,-0.0000,0,80.0,60.0,0.0000
740036.0702502778,2.6001,0.0024,-0.8945,-0.0000,0,80.0,60.0,0.0000
740036.0702504398,2.6001,0.0024,-0.8945,-0.0000,0,80.0,60.0,0.0000
740036.0702504630,2.6001,0.0024,-0.8946,-0.0000,0,80.0,60.0,0.0000
740036.0702504745,2.6001,0.0024,-0.8946,-0.0000,0,80.0,60.0,0.0000
740036.0702504861,2.6001,0.0023,-0.8947,-0.0000,0,80.0,60.0,0.0000
740036.0702507871,2.6001,0.0023,-0.8947,-0.0000,0,80.0,60.0,0.0000
740036.0702508102,2.6001,0.0023,-0.8947,-0.0000,0,80.0,60.0,0.0000
740036.0702508102,2.6001,0.0023,-0.8948,-0.0000,0,80.0,60.0,0.0000
740036.0702508218,2.6001,0.0023,-0.8948,-0.0000,0,80.0,60.0,0.0000
740036.0702510070,2.6001,0.0023,-0.8949,-0.0000,0,80.0,60.0,0.0000
740036.0702510070,2.6001,0.0023,-0.8949,-0.0000,0,80.0,60.0,0.0000
740036.0702510301,2.6002,0.0023,-0.8949,-0.0000,0,80.0,60.0,0.0000
740036.0702510532,2.6002,0.0023,-0.8950,-0.0000,0,80.0,60.0,0.0000
740036.0702512269,2.6002,0.0022,-0.8950,-0.0000,0,80.0,60.0,0.0000
740036.0702512501,2.6002,0.0022,-0.8951,-0.0000,0,80.0,60.0,0.0000
740036.0702512616,2.6002,0.0022,-0.8951,-0.0000,0,80.0,60.0,0.0000
740036.0702512616,2.6002,0.0022,-0.8951,-0.0001,0,80.0,60.0,0.0000
740036.0702514468,2.6002,0.0022,-0.8952,-0.0001,0,80.0,60.0,0.0000
740036.0702514698,2.6002,0.0021,-0.8952,-0.0001,0,80.0,60.0,0.0000
740036.0702514815,2.6002,0.0021,-0.8953,-0.0001,0,80.0,60.0,0.0000
740036.0702514815,2.6002,0.0021,-0.8953,-0.0001,0,80.0,60.0,0.0000
740036.0702516782,2.6001,0.0021,-0.8954,-0.0000,0,80.0,60.0,0.0000
740036.0702517014,2.6001,0.0020,-0.8955,-0.0000,0,80.0,60.0,0.0000
740036.0702517246,2.6001,0.0020,-0.8955,-0.0000,0,80.0,60.0,0.0000
740036.0702517361,2.6001,0.0020,-0.8956,-0.0000,0,80.0,60.0,0.0000
740036.0702519213,2.6001,0.0020,-0.8956,-0.0000,0,80.0,60.0,0.0000
740036.0702519445,2.6001,0.0019,-0.8956,-0.0000,0,80.0,60.0,0.0000
740036.0702519560,2.6001,0.0019,-0.8956,-0.0000,0,80.0,60.0,0.0000
740036.0702519676,2.6001,0.0019,-0.8957,-0.0000,0,80.0,60.0,0.0000
740036.0702521527,2.6001,0.0019,-0.8957,-0.0000,0,80.0,60.0,0.0000
740036.0702521644,2.6001,0.0019,-0.8957,-0.0000,0,80.0,60.0,0.0000
740036.0702521759,2.6002,0.0019,-0.8957,0.0000,0,80.0,60.0,0.0000
740036.0702521876,2.6002,0.0019,-0.8957,-0.0000,0,80.0,60.0,0.0000
740036.0702524075,2.6002,0.0019,-0.8957,0.0000,0,80.0,60.0,0.0000
740036.0702524190,2.6002,0.0019,-0.8957,0.0000,0,80.0,60.0,0.0000
740036.0702524305,2.6002,0.0019,-0.8956,0.0000,0,80.0,60.0,0.0000
740036.0702524305,2.6002,0.0019,-0.8956,0.0000,0,80.0,60.0,0.0000
740036.0702528935,2.6003,0.0019,-0.8956,0.0000,0,80.0,60.0,0.0000
740036.0702529051,2.6003,0.0019,-0.8956,0.0000,0,80.0,60.0,0.0000
740036.0702529167,2.6003,0.0019,-0.8955,0.0000,0,80.0,60.0,0.0000
740036.0702529398,2.6003,0.0020,-0.8955,0.0000,0,80.0,60.0,0.0000
740036.0702531481,2.6004,0.0020,-0.8955,0.0000,0,80.0,60.0,0.0000
740036.0702531829,2.6004,0.0020,-0.8954,0.0000,0,80.0,60.0,0.0000
740036.0702531944,2.6004,0.0020,-0.8954,0.0000,0,80.0,60.0,0.0000
740036.0702532176,2.6004,0.0020,-0.8954,0.0000,0,80.0,60.0,0.0000
740036.0702536342,2.6005,0.0020,-0.8953,0.0000,0,80.0,60.0,0.0000
740036.0702536459,2.6005,0.0020,-0.8953,0.0000,0,80.0,60.0,0.0000
740036.0702536689,2.6005,0.0021,-0.8952,0.0000,0,80.0,60.0,0.0000
740036.0702536806,2.6006,0.0021,-0.8952,0.0000,0,80.0,60.0,0.0000
740036.0702539120,2.6006,0.0021,-0.8951,0.0000,0,80.0,60.0,0.0000
740036.0702539237,2.6006,0.0021,-0.8951,0.0000,0,80.0,60.0,0.0000
740036.0702539352,2.6007,0.0021,-0.8950,0.0000,0,80.0,60.0,0.0000
740036.0702539467,2.6007,0.0021,-0.8950,0.0000,0,80.0,60.0,0.0000
740036.0702541551,2.6007,0.0021,-0.8949,0.0000,0,80.0,60.0,0.0000
740036.0702541551,2.6007,0.0021,-0.8949,0.0000,0,80.0,60.0,0.0000
740036.0702541783,2.6008,0.0022,-0.8948,0.0000,0,80.0,60.0,0.0000
740036.0702541898,2.6008,0.0022,-0.8948,0.0000,0,80.0,60.0,0.0000
740036.0702543287,2.6008,0.0022,-0.8947,0.0000,0,80.0,60.0,0.0000
740036.0702543518,2.6009,0.0022,-0.8946,0.0000,0,80.0,60.0,0.0000
740036.0702543635,2.6009,0.0022,-0.8946,0.0000,0,80.0,60.0,0.0000
740036.0702543750,2.6009,0.0023,-0.8945,0.0000,0,80.0,60.0,0.0000
740036.0702545139,2.6010,0.0023,-0.8945,0.0000,0,80.0,60.0,0.0000
740036.0702545370,2.6010,0.0023,-0.8944,0.0000,0,80.0,60.0,0.0000
740036.0702545486,2.6010,0.0023,-0.8944,0.0000,0,80.0,60.0,0.0000
740036.0702545602,2.6011,0.0023,-0.8943,0.0000,0,80.0,60.0,0.0000
740036.0702547338,2.6011,0.0024,-0.8942,0.0000,0,80.0,60.0,0.0000
740036.0702547570,2.6011,0.0024,-0.8942,0.0001,0,80.0,60.0,0.0000
740036.0702547570,2.6012,0.0024,-0.8941,0.0001,0,80.0,60.0,0.0000
740036.0702547916,2.6012,0.0025,-0.8940,0.0001,0,80.0,60.0,0.0000
740036.0702549537,2.6013,0.0025,-0.8940,0.0001,0,80.0,60.0,0.0000
740036.0702549884,2.6013,0.0025,-0.8939,0.0000,0,80.0,60.0,0.0000
740036.0702550000,2.6014,0.0026,-0.8938,0.0000,0,80.0,60.0,0.0000
740036.0702550000,2.6014,0.0026,-0.8937,0.0000,0,80.0,60.0,0.0000
740036.0702551851,2.6015,0.0026,-0.8937,0.0000,0,80.0,60.0,0.0000
740036.0702552083,2.6015,0.0027,-0.8936,0.0000,0,80.0,60.0,0.0000
740036.0702552083,2.6015,0.0027,-0.8935,0.0000,0,80.0,60.0,0.0000
740036.0702552199,2.6016,0.0027,-0.8935,0.0000,0,80.0,60.0,0.0000
740036.0702554398,2.6016,0.0027,-0.8935,0.0000,0,80.0,60.0,0.0000
740036.0702554514,2.6016,0.0027,-0.8934,0.0000,0,80.0,60.0,0.0000
740036.0702554745,2.6017,0.0027,-0.8934,0.0000,0,80.0,60.0,0.0000
740036.0702554745,2.6017,0.0028,-0.8933,0.0000,0,80.0,60.0,0.0000
740036.0702556481,2.6017,0.0028,-0.8933,0.0000,0,80.0,60.0,0.0000
740036.0702556713,2.6018,0.0028,-0.8932,0.0000,0,80.0,60.0,0.0000
740036.0702556829,2.6018,0.0028,-0.8932,-0.0000,0,80.0,60.0,0.0000
740036.0702556829,2.6018,0.0028,-0.8932,-0.0000,0,80.0,60.0,0.0000
740036.0702564352,2.6019,0.0029,-0.8931,-0.0000,0,80.0,60.0,0.0000
740036.0702564699,2.6019,0.0029,-0.8931,-0.0000,0,80.0,60.0,0.0000
740036.0702564931,2.6019,0.0029,-0.8931,-0.0000,0,80.0,60.0,0.0000
740036.0702565046,2.6019,0.0029,-0.8931,0.0000,0,80.0,60.0,0.0000
740036.0702568055,2.6019,0.0029,-0.8931,0.0000,0,80.0,60.0,0.0000
740036.0702568172,2.6019,0.0029,-0.8931,0.0000,0,80.0,60.0,0.0000
740036.0702568403,2.6020,0.0029,-0.8931,0.0000,0,80.0,60.0,0.0000
740036.0702568403,2.6020,0.0029,-0.8930,0.0000,0,80.0,60.0,0.0000
740036.0702570833,2.6020,0.0029,-0.8930,0.0000,0,80.0,60.0,0.0000
740036.0702571528,2.6021,0.0029,-0.8930,0.0000,0,80.0,60.0,0.0000
740036.0702571875,2.6021,0.0030,-0.8930,0.0000,0,80.0,60.0,0.0000
740036.0702571991,2.6021,0.0030,-0.8929,0.0000,0,80.0,60.0,0.0000
740036.0702574652,2.6021,0.0030,-0.8929,0.0000,0,80.0,60.0,0.0000
740036.0702575000,2.6022,0.0030,-0.8929,0.0000,0,80.0,60.0,0.0000
740036.0702575231,2.6022,0.0030,-0.8929,0.0000,0,80.0,60.0,0.0000
740036.0702575347,2.6022,0.0030,-0.8929,0.0000,0,80.0,60.0,0.0000
740036.0702577546,2.6023,0.0031,-0.8928,0.0000,0,80.0,60.0,0.0000
740036.0702577778,2.6023,0.0031,-0.8928,0.0000,0,80.0,60.0,0.0000
740036.0702578125,2.6023,0.0031,-0.8928,0.0000,0,80.0,60.0,0.0000
740036.0702578357,2.6024,0.0031,-0.8927,0.0000,0,80.0,60.0,0.0000
740036.0702580209,2.6024,0.0031,-0.8927,0.0000,0,80.0,60.0,0.0000
740036.0702580439,2.6024,0.0032,-0.8927,0.0000,0,80.0,60.0,0.0000
740036.0702580787,2.6025,0.0032,-0.8927,0.0000,0,80.0,60.0,0.0000
740036.0702580903,2.6025,0.0032,-0.8927,0.0000,0,80.0,60.0,0.0000
740036.0702582755,2.6025,0.0032,-0.8927,0.0000,0,80.0,60.0,0.0000
740036.0702582870,2.6025,0.0032,-0.8926,0.0000,0,80.0,60.0,0.0000
740036.0702582987,2.6026,0.0032,-0.8926,0.0000,0,80.0,60.0,0.0000
740036.0702583217,2.6026,0.0033,-0.8926,-0.0000,0,80.0,60.0,0.0000
740036.0702585186,2.6026,0.0033,-0.8926,-0.0000,0,80.0,60.0,0.0000
740036.0702585416,2.6027,0.0033,-0.8926,-0.0000,0,80.0,60.0,0.0000
740036.0702585533,2.6027,0.0033,-0.8926,-0.0000,0,80.0,60.0,0.0000
740036.0702585648,2.6027,0.0033,-0.8926,-0.0000,0,80.0,60.0,0.0000
740036.0702587500,2.6027,0.0033,-0.8926,0.0000,0,80.0,60.0,0.0000
740036.0702587732,2.6028,0.0033,-0.8926,-0.0000,0,80.0,60.0,0.0000
740036.0702587963,2.6028,0.0033,-0.8926,-0.0000,0,80.0,60.0,0.0000
740036.0702588079,2.6028,0.0034,-0.8926,-0.0000,0,80.0,60.0,0.0000
740036.0702589931,2.6028,0.0034,-0.8926,-0.0000,0,80.0,60.0,0.0000
740036.0702590162,2.6029,0.0034,-0.8926,-0.0000,0,80.0,60.0,0.0000
740036.0702590278,2.6029,0.0034,-0.8926,-0.0000,0,80.0,60.0,0.0000
740036.0702590394,2.6029,0.0034,-0.8927,-0.0000,0,80.0,60.0,0.0000
740036.0702593055,2.6029,0.0034,-0.8927,-0.0000,0,80.0,60.0,0.0000
740036.0702593172,2.6029,0.0034,-0.8927,-0.0000,0,80.0,60.0,0.0000
740036.0702593287,2.6029,0.0034,-0.8927,-0.0000,0,80.0,60.0,0.0000
740036.0702595718,2.6030,0.0034,-0.8927,-0.0000,0,80.0,60.0,0.0000
740036.0702597917,2.6030,0.0034,-0.8928,-0.0001,0,80.0,60.0,0.0000
740036.0702598264,2.6030,0.0034,-0.8928,-0.0001,0,80.0,60.0,0.0000
740036.0702598495,2.6030,0.0034,-0.8929,-0.0001,0,80.0,60.0,0.0000
740036.0702598842,2.6030,0.0034,-0.8929,-0.0000,0,80.0,60.0,0.0000
740036.0702600810,2.6030,0.0033,-0.8930,-0.0000,0,80.0,60.0,0.0000
740036.0702600926,2.6030,0.0033,-0.8930,-0.0000,0,80.0,60.0,0.0000
740036.0702601041,2.6030,0.0033,-0.8930,-0.0000,0,80.0,60.0,0.0000
740036.0702601158,2.6030,0.0033,-0.8931,-0.0001,0,80.0,60.0,0.0000
740036.0702603009,2.6030,0.0033,-0.8931,-0.0001,0,80.0,60.0,0.0000
740036.0702603240,2.6030,0.0033,-0.8932,-0.0001,0,80.0,60.0,0.0000
740036.0702603240,2.6030,0.0033,-0.8932,-0.0001,0,80.0,60.0,0.0000
740036.0702603357,2.6030,0.0032,-0.8933,-0.0000,0,80.0,60.0,0.0000
740036.0702605093,2.6030,0.0032,-0.8933,-0.0000,0,80.0,60.0,0.0000
740036.0702605324,2.6030,0.0032,-0.8934,-0.0001,0,80.0,60.0,0.0000
740036.0702605324,2.6030,0.0032,-0.8934,-0.0001,0,80.0,60.0,0.0000
740036.0702605556,2.6030,0.0032,-0.8935,-0.0000,0,80.0,60.0,0.0000
740036.0702606945,2.6030,0.0032,-0.8935,-0.0000,0,80.0,60.0,0.0000
740036.0702607176,2.6030,0.0031,-0.8936,-0.0000,0,80.0,60.0,0.0000
740036.0702607292,2.6030,0.0031,-0.8936,-0.0000,0,80.0,60.0,0.0000
740036.0702607407,2.6030,0.0031,-0.8937,-0.0000,0,80.0,60.0,0.0000
740036.0702608681,2.6030,0.0031,-0.8937,-0.0000,0,80.0,60.0,0.0000
