0.3007295,-0.0003078732,-0.8868,0,0,0,0.0007295362,-0.0003078732,-0.8868,3.833835e-05,-0.04091858,0.0002842221
0.3009247,-0.0003106222,-0.8879721,0,0,0,0.0009247535,-0.0003106222,-0.8879721,3.477014e-05,-0.041028,0.0002730523
0.3011314,-0.0003097051,-0.8890685,0,0,0,0.001131366,-0.0003097051,-0.8890685,3.18696e-05,-0.04114226,0.0002584334
0.301348,-0.0003073435,-0.890095,0,0,0,0.001347971,-0.0003073435,-0.890095,3.852301e-05,-0.04124589,0.0002427325
0.3015739,-0.0003046935,-0.8910562,0,0,0,0.001573934,-0.0003046935,-0.8910562,3.78221e-05,-0.04132887,0.0002300995
0.3018091,-0.0003015825,-0.8919553,0,0,0,0.001809061,-0.0003015825,-0.8919553,3.837451e-05,-0.04138563,0.0002243069
0.3020533,-0.0002973868,-0.8927947,0,0,0,0.002053316,-0.0002973868,-0.8927947,4.595978e-05,-0.04142001,0.0002206316
0.302307,-0.0002916705,-0.8935769,0,0,0,0.002306958,-0.0002916705,-0.8935769,4.593387e-05,-0.04144872,0.0002124892
0.3025703,-0.0002838167,-0.8943037,0,0,0,0.002570318,-0.0002838167,-0.8943037,4.352809e-05,-0.04148027,0.0002047133
0.3028439,-0.0002746222,-0.8949779,0,0,0,0.002843929,-0.0002746222,-0.8949779,4.14714e-05,-0.04152494,0.0001913348
0.3031272,-0.0002656471,-0.8956037,0,0,0,0.003127209,-0.0002656471,-0.8956037,2.975768e-05,-0.04157926,0.0001839148
0.3034188,-0.0002580287,-0.8961855,0,0,0,0.003418825,-0.0002580287,-0.8961855,2.287376e-05,-0.04161231,0.0001881238
0.3037166,-0.0002535034,-0.8967286,0,0,0,0.003716606,-0.0002535034,-0.8967286,3.209816e-05,-0.04160391,0.0001903214
0.3040203,-0.000251678,-0.8972354,0,0,0,0.004020355,-0.000251678,-0.8972354,3.780936e-05,-0.04156886,0.0001859184
0.3043327,-0.0002494519,-0.8977036,0,0,0,0.004332737,-0.0002494519,-0.8977036,3.29902e-05,-0.04153427,0.0001802139
0.3046558,-0.0002452919,-0.8981325,0,0,0,0.004655831,-0.0002452919,-0.8981325,2.747487e-05,-0.0415186,0.0001726286
0.3049891,-0.0002405495,-0.8985249,0,0,0,0.004989123,-0.0002405495,-0.8985249,1.876153e-05,-0.0415206,0.0001681308
0.3053311,-0.0002379471,-0.8988858,0,0,0,0.005331126,-0.0002379471,-0.8988858,6.027611e-06,-0.04152981,0.0001702305
0.3056802,-0.0002399207,-0.8992203,0,0,0,0.005680189,-0.0002399207,-0.8992203,-5.877772e-06,-0.04153365,0.0001842149
0.3060346,-0.00024722,-0.8995321,0,0,0,0.006034586,-0.00024722,-0.8995321,-1.448634e-05,-0.04150748,0.0002139032
0.3063928,-0.0002597706,-0.8998241,0,0,0,0.006392829,-0.0002597706,-0.8998241,-1.073866e-05,-0.04143588,0.0002428338
0.3067551,-0.0002761551,-0.9000968,0,0,0,0.006755124,-0.0002761551,-0.9000968,-2.298748e-08,-0.04133685,0.0002560143
0.307125,-0.0002930886,-0.9003465,0,0,0,0.007125012,-0.0002930886,-0.9003465,-2.19344e-06,-0.04125099,0.0002512436
0.3075056,-0.0003078082,-0.9005696,0,0,0,0.007505652,-0.0003078082,-0.9005696,-1.016443e-05,-0.04118931,0.0002431852
0.3078974,-0.0003210492,-0.9007671,0,0,0,0.007897382,-0.0003210492,-0.9007671,-8.300046e-06,-0.04113315,0.0002337137
0.3082987,-0.0003353515,-0.9009432,0,0,0,0.008298732,-0.0003353515,-0.9009432,-4.942303e-06,-0.04106575,0.0002257807
0.3087095,-0.0003505685,-0.901099,0,0,0,0.008709467,-0.0003505685,-0.901099,-3.741401e-06,-0.04097372,0.0002314887
0.3091307,-0.0003653665,-0.9012339,0,0,0,0.009130716,-0.0003653665,-0.9012339,7.796309e-07,-0.04086295,0.0002430687
0.309563,-0.000378631,-0.9013476,0,0,0,0.009562985,-0.000378631,-0.9013476,-3.544278e-08,-0.04074935,0.0002576576
0.3100063,-0.0003895456,-0.9014404,0,0,0,0.0100063,-0.0003895456,-0.9014404,-4.501308e-06,-0.04063572,0.0002720429
